invoice_no,product_id,quantity,unit_price,customer_id,country
554822,47590A,5,5.45,12937.0,United Kingdom
554822,21621,2,8.5,12937.0,United Kingdom
554823,22776,2,9.95,16624.0,United Kingdom
554823,22623,1,5.95,16624.0,United Kingdom
554823,48187,1,7.95,16624.0,United Kingdom
554823,22799,3,8.5,16624.0,United Kingdom
554823,22606,1,15.95,16624.0,United Kingdom
554823,20685,1,7.95,16624.0,United Kingdom
554824,84078A,1,39.95,15785.0,United Kingdom
554824,22061,6,9.95,15785.0,United Kingdom
554824,47590B,12,5.45,15785.0,United Kingdom
554825,84078A,1,39.95,16843.0,United Kingdom
554826,22848,1,16.95,12493.0,France
554826,22845,2,6.35,12493.0,France
554826,C2,2,18.0,12493.0,France
554827,22423,32,10.95,14646.0,Netherlands
554827,23118,16,6.65,14646.0,Netherlands
554827,22846,16,14.95,14646.0,Netherlands
554827,20750,36,6.35,14646.0,Netherlands
554827,20685,40,6.75,14646.0,Netherlands
554827,23080,16,7.5,14646.0,Netherlands
554827,23081,16,7.5,14646.0,Netherlands
554832,22526,2,12.75,16092.0,United Kingdom
554835,21217,1,9.95,15241.0,United Kingdom
554835,23444,1,15.0,15241.0,United Kingdom
554836,22968,2,9.95,13015.0,United Kingdom
554836,85014B,3,5.95,13015.0,United Kingdom
554836,22655,1,295.0,13015.0,United Kingdom
554836,21528,2,6.95,13015.0,United Kingdom
554836,21621,2,8.5,13015.0,United Kingdom
554837,22427,2,5.95,14584.0,United Kingdom
554837,23091,2,6.25,14584.0,United Kingdom
554837,22844,2,8.5,14584.0,United Kingdom
554837,22845,2,6.35,14584.0,United Kingdom
554837,22499,1,5.95,14584.0,United Kingdom
554837,22606,4,15.95,14584.0,United Kingdom
554839,23052,5,8.25,14056.0,United Kingdom
554839,22845,4,6.35,14056.0,United Kingdom
554839,22191,2,8.5,14056.0,United Kingdom
554839,22427,1,5.95,14056.0,United Kingdom
554839,21523,1,7.95,14056.0,United Kingdom
554839,48116,1,7.95,14056.0,United Kingdom
554839,22191,1,8.5,14056.0,United Kingdom
554840,POST,2,18.0,12684.0,France
554842,23080,2,8.25,14740.0,United Kingdom
554842,22423,2,12.75,14740.0,United Kingdom
554842,21843,2,10.95,14740.0,United Kingdom
554842,23173,2,9.95,14740.0,United Kingdom
554842,22526,1,12.75,14740.0,United Kingdom
554844,23053,2,8.25,18073.0,United Kingdom
554844,23052,2,8.25,18073.0,United Kingdom
554850,23284,10,6.75,17739.0,United Kingdom
554850,22690,10,6.75,17739.0,United Kingdom
554850,22366,10,6.75,17739.0,United Kingdom
554850,79321,8,5.75,17739.0,United Kingdom
554858,23080,2,8.25,17042.0,United Kingdom
554859,22635,16,8.5,14828.0,United Kingdom
554859,22752,24,7.65,14828.0,United Kingdom
554859,22624,12,7.65,14828.0,United Kingdom
554859,22625,12,7.65,14828.0,United Kingdom
554860,23054,2,8.25,15249.0,United Kingdom
554860,23053,2,8.25,15249.0,United Kingdom
554860,23052,2,8.25,15249.0,United Kingdom
554860,48188,2,7.95,15249.0,United Kingdom
554860,21524,2,7.95,15249.0,United Kingdom
554860,48187,2,7.95,15249.0,United Kingdom
554860,21754,3,5.95,15249.0,United Kingdom
554860,23108,6,6.25,15249.0,United Kingdom
554860,22925,2,5.95,15249.0,United Kingdom
554861,23049,2,8.25,12633.0,Germany
554861,23053,2,8.25,12633.0,Germany
554861,23054,2,8.25,12633.0,Germany
554861,22894,2,9.95,12633.0,Germany
554861,23108,2,6.25,12633.0,Germany
554861,22636,2,8.5,12633.0,Germany
554861,POST,5,18.0,12633.0,Germany
554865,21922,2,7.95,14280.0,United Kingdom
554865,22427,3,5.95,14280.0,United Kingdom
554865,22424,2,12.75,14280.0,United Kingdom
554866,22795,6,6.75,13488.0,United Kingdom
554866,47590B,3,5.45,13488.0,United Kingdom
554866,47590A,3,5.45,13488.0,United Kingdom
554866,23091,3,6.25,13488.0,United Kingdom
554906,23173,2,9.95,14194.0,United Kingdom
554906,23284,10,6.75,14194.0,United Kingdom
554906,22167,2,9.95,14194.0,United Kingdom
554906,84796B,2,12.75,14194.0,United Kingdom
554906,23108,2,6.25,14194.0,United Kingdom
554906,22607,2,9.95,14194.0,United Kingdom
554906,22624,2,8.5,14194.0,United Kingdom
554916,47590B,1,5.45,17345.0,United Kingdom
554916,47590A,1,5.45,17345.0,United Kingdom
554918,15056P,1,5.95,17345.0,United Kingdom
554918,22847,1,16.95,17345.0,United Kingdom
554917,22776,2,9.95,15104.0,United Kingdom
554917,48188,2,7.95,15104.0,United Kingdom
554917,48185,2,7.95,15104.0,United Kingdom
554917,21524,2,7.95,15104.0,United Kingdom
554917,22192,2,8.5,15104.0,United Kingdom
554917,22849,1,16.95,15104.0,United Kingdom
554917,22848,1,16.95,15104.0,United Kingdom
554917,22841,2,7.95,15104.0,United Kingdom
554917,22840,2,7.95,15104.0,United Kingdom
554917,21843,2,10.95,15104.0,United Kingdom
554917,20685,2,7.95,15104.0,United Kingdom
554917,22849,1,16.95,15104.0,United Kingdom
554917,22848,1,16.95,15104.0,United Kingdom
554917,22847,1,16.95,15104.0,United Kingdom
554917,22846,1,16.95,15104.0,United Kingdom
554917,22627,2,8.5,15104.0,United Kingdom
554917,22624,2,8.5,15104.0,United Kingdom
554920,22424,1,12.75,16275.0,United Kingdom
554920,23108,2,6.25,16275.0,United Kingdom
554920,22624,2,8.5,16275.0,United Kingdom
554920,22423,2,12.75,16275.0,United Kingdom
554920,22841,2,7.95,16275.0,United Kingdom
554920,22690,2,7.95,16275.0,United Kingdom
554920,48187,2,7.95,16275.0,United Kingdom
554920,22692,2,7.95,16275.0,United Kingdom
554920,23284,2,7.95,16275.0,United Kingdom
554920,23112,2,7.5,16275.0,United Kingdom
554920,23094,1,12.5,16275.0,United Kingdom
554920,82486,2,8.95,16275.0,United Kingdom
554920,82484,4,7.95,16275.0,United Kingdom
554921,22423,32,10.95,13854.0,United Kingdom
554923,21922,10,7.95,14735.0,United Kingdom
554927,48111,4,7.95,16726.0,United Kingdom
554927,48188,4,7.95,16726.0,United Kingdom
554927,48129,2,7.95,16726.0,United Kingdom
554927,23283,2,7.95,16726.0,United Kingdom
554927,48194,2,7.95,16726.0,United Kingdom
554929,22427,3,5.95,13018.0,United Kingdom
554932,22526,6,12.75,12999.0,United Kingdom
554933,22799,1,8.5,13232.0,United Kingdom
554933,22776,1,9.95,13232.0,United Kingdom
554933,22799,1,8.5,13232.0,United Kingdom
554933,47567B,3,5.95,13232.0,United Kingdom
554933,22192,1,8.5,13232.0,United Kingdom
554933,22191,1,8.5,13232.0,United Kingdom
554933,22193,1,8.5,13232.0,United Kingdom
554933,21843,1,10.95,13232.0,United Kingdom
554934,21621,4,8.5,12971.0,United Kingdom
554935,22427,3,5.95,14338.0,United Kingdom
554935,22424,2,12.75,14338.0,United Kingdom
554935,22927,2,5.95,14338.0,United Kingdom
554935,22925,2,5.95,14338.0,United Kingdom
554935,22776,3,9.95,14338.0,United Kingdom
554935,22423,4,12.75,14338.0,United Kingdom
554935,23081,2,8.25,14338.0,United Kingdom
554937,79321,6,5.75,15402.0,United Kingdom
554937,23284,4,7.95,15402.0,United Kingdom
554937,48116,2,7.95,15402.0,United Kingdom
554937,22365,2,7.95,15402.0,United Kingdom
554937,22414,2,7.95,15402.0,United Kingdom
554937,22120,2,9.95,15402.0,United Kingdom
554937,21754,2,5.95,15402.0,United Kingdom
554937,21756,2,5.95,15402.0,United Kingdom
554937,22119,2,6.95,15402.0,United Kingdom
554937,21755,2,5.95,15402.0,United Kingdom
554937,21128,1,6.95,15402.0,United Kingdom
554938,21843,2,10.95,12876.0,Belgium
554938,22423,2,12.75,12876.0,Belgium
554938,POST,4,15.0,12876.0,Belgium
554940,21843,1,10.95,12494.0,France
554940,23108,2,6.25,12494.0,France
554940,POST,2,18.0,12494.0,France
554942,22794,1,7.95,17841.0,United Kingdom
554942,22179,1,6.75,17841.0,United Kingdom
554942,79321,1,5.75,17841.0,United Kingdom
554942,23091,1,6.25,17841.0,United Kingdom
554943,20685,10,6.75,13798.0,United Kingdom
554946,48184,2,7.95,18242.0,United Kingdom
554946,21524,2,7.95,18242.0,United Kingdom
554946,22283,2,7.95,18242.0,United Kingdom
554946,22526,1,12.75,18242.0,United Kingdom
554946,22606,1,15.95,18242.0,United Kingdom
554949,20685,2,7.95,14092.0,United Kingdom
554949,22660,2,7.95,14092.0,United Kingdom
554949,23284,2,7.95,14092.0,United Kingdom
554950,23173,2,9.95,14227.0,United Kingdom
554950,23284,2,7.95,14227.0,United Kingdom
554950,22365,2,7.95,14227.0,United Kingdom
554950,21524,2,7.95,14227.0,United Kingdom
554950,20685,4,7.95,14227.0,United Kingdom
554952,21621,6,8.5,14227.0,United Kingdom
554954,23091,3,6.25,14227.0,United Kingdom
554955,22179,4,6.75,17412.0,United Kingdom
554963,22624,2,8.5,14625.0,United Kingdom
554963,22626,2,8.5,14625.0,United Kingdom
554963,22625,2,8.5,14625.0,United Kingdom
554963,22843,2,6.75,14625.0,United Kingdom
554963,22842,2,6.75,14625.0,United Kingdom
554963,22847,2,16.95,14625.0,United Kingdom
554963,22841,2,7.95,14625.0,United Kingdom
554963,22840,2,7.95,14625.0,United Kingdom
554963,23132,3,5.75,14625.0,United Kingdom
554963,23133,2,8.25,14625.0,United Kingdom
554963,23134,2,8.25,14625.0,United Kingdom
554963,23135,4,5.75,14625.0,United Kingdom
554963,21528,2,6.95,14625.0,United Kingdom
554964,15056N,1,5.95,15867.0,United Kingdom
554964,48184,1,7.95,15867.0,United Kingdom
554964,20685,1,7.95,15867.0,United Kingdom
554964,21955,1,7.95,15867.0,United Kingdom
554964,48138,1,7.95,15867.0,United Kingdom
554964,48173C,1,7.95,15867.0,United Kingdom
554964,48116,1,7.95,15867.0,United Kingdom
554964,21523,1,7.95,15867.0,United Kingdom
554964,23283,1,7.95,15867.0,United Kingdom
554964,22423,2,12.75,15867.0,United Kingdom
554964,22752,1,8.5,15867.0,United Kingdom
554965,22776,5,9.95,14560.0,United Kingdom
554966,22106,12,5.95,16034.0,United Kingdom
554968,22427,1,5.95,17961.0,United Kingdom
554968,22428,1,6.95,17961.0,United Kingdom
554968,22822,2,5.95,17961.0,United Kingdom
554968,22825,3,7.95,17961.0,United Kingdom
554968,22795,1,6.75,17961.0,United Kingdom
554969,22927,4,5.95,14976.0,United Kingdom
554969,22890,1,9.95,14976.0,United Kingdom
554969,23091,8,6.25,14976.0,United Kingdom
554969,22485,2,12.75,14976.0,United Kingdom
554974,22607,8,8.5,14031.0,United Kingdom
554974,22606,4,12.75,14031.0,United Kingdom
554974,22605,4,12.75,14031.0,United Kingdom
554974,22423,16,10.95,14031.0,United Kingdom
554974,21128,4,6.95,14031.0,United Kingdom
554974,23050,2,8.25,14031.0,United Kingdom
554974,23051,2,8.25,14031.0,United Kingdom
554974,23049,2,8.25,14031.0,United Kingdom
554974,23173,12,8.15,14031.0,United Kingdom
554974,48138,10,6.75,14031.0,United Kingdom
554975,23173,24,8.15,17819.0,United Kingdom
554975,22605,1,14.95,17819.0,United Kingdom
554975,22607,1,9.95,17819.0,United Kingdom
554976,23132,3,5.75,15046.0,United Kingdom
554977,22167,1,9.95,16444.0,United Kingdom
554977,47590A,2,5.45,16444.0,United Kingdom
554977,47590B,1,5.45,16444.0,United Kingdom
554978,22634,2,9.95,16889.0,United Kingdom
554978,22635,2,9.95,16889.0,United Kingdom
554978,23052,1,8.25,16889.0,United Kingdom
554981,23091,3,6.25,17613.0,United Kingdom
554981,23133,2,8.25,17613.0,United Kingdom
554984,47590B,20,5.45,17152.0,United Kingdom
554984,47590A,20,5.45,17152.0,United Kingdom
554985,22414,2,7.95,12426.0,Germany
554985,22365,2,7.95,12426.0,Germany
554985,22366,2,7.95,12426.0,Germany
554985,22849,1,16.95,12426.0,Germany
554985,22845,2,6.35,12426.0,Germany
554985,POST,4,18.0,12426.0,Germany
554986,22171,2,8.5,14451.0,United Kingdom
554987,85066,1,12.75,14823.0,United Kingdom
554987,22795,1,6.75,14823.0,United Kingdom
554987,82484,1,7.95,14823.0,United Kingdom
554987,22626,1,8.5,14823.0,United Kingdom
554991,21523,1,7.95,14823.0,United Kingdom
554991,22795,1,6.75,14823.0,United Kingdom
554991,22776,1,9.95,14823.0,United Kingdom
554991,21754,1,5.95,14823.0,United Kingdom
554991,22627,1,8.5,14823.0,United Kingdom
554991,23099,1,6.65,14823.0,United Kingdom
554991,85066,1,12.75,14823.0,United Kingdom
554991,21843,1,10.95,14823.0,United Kingdom
554992,23079,1,8.95,16686.0,United Kingdom
554993,22487,1,9.95,17051.0,United Kingdom
554994,21217,1,9.95,14606.0,United Kingdom
554994,22193,1,8.5,14606.0,United Kingdom
554994,22366,1,7.95,14606.0,United Kingdom
554995,23118,3,7.5,18109.0,United Kingdom
554995,23110,1,5.75,18109.0,United Kingdom
554995,23112,2,7.5,18109.0,United Kingdom
554995,21259,2,5.95,18109.0,United Kingdom
554995,22487,4,8.5,18109.0,United Kingdom
554996,21742,1,5.95,16407.0,United Kingdom
554996,48138,1,7.95,16407.0,United Kingdom
554996,82486,4,8.95,16407.0,United Kingdom
554996,21754,1,5.95,16407.0,United Kingdom
554996,21756,1,5.95,16407.0,United Kingdom
554998,22423,3,12.75,15925.0,United Kingdom
554999,21922,1,7.95,15547.0,United Kingdom
554999,23118,2,7.5,15547.0,United Kingdom
554999,21217,1,9.95,15547.0,United Kingdom
554999,21473,1,19.95,15547.0,United Kingdom
554999,21476,2,14.95,15547.0,United Kingdom
554999,21843,1,10.95,15547.0,United Kingdom
554999,82484,1,7.95,15547.0,United Kingdom
554999,22840,1,7.95,15547.0,United Kingdom
554999,22794,1,7.95,15547.0,United Kingdom
554999,82486,2,8.95,15547.0,United Kingdom
554999,79321,2,5.75,15547.0,United Kingdom
554999,21259,1,5.95,15547.0,United Kingdom
554999,20685,1,7.95,15547.0,United Kingdom
554999,48111,1,7.95,15547.0,United Kingdom
554999,48185,1,7.95,15547.0,United Kingdom
554999,84358,1,9.95,15547.0,United Kingdom
555000,22776,1,9.95,18232.0,United Kingdom
555000,21906,2,6.75,18232.0,United Kingdom
555000,21340,1,12.75,18232.0,United Kingdom
555000,22840,2,7.95,18232.0,United Kingdom
555000,22822,4,5.95,18232.0,United Kingdom
555001,15056N,12,5.95,16566.0,United Kingdom
555002,23112,4,7.5,17682.0,United Kingdom
555003,POST,1,15.0,12787.0,Netherlands
555004,22423,1,12.75,13549.0,United Kingdom
555004,21115,2,6.75,13549.0,United Kingdom
555008,22423,16,10.95,17061.0,United Kingdom
555009,82484,12,6.75,17340.0,United Kingdom
555009,22781,6,7.65,17340.0,United Kingdom
555012,22499,3,5.95,16814.0,United Kingdom
555012,23066,1,8.25,16814.0,United Kingdom
555012,22624,2,8.5,16814.0,United Kingdom
555012,22625,1,8.5,16814.0,United Kingdom
555011,22928,2,5.95,16168.0,United Kingdom
555011,22927,2,5.95,16168.0,United Kingdom
555015,22423,1,12.75,16558.0,United Kingdom
555015,23108,4,6.25,16558.0,United Kingdom
555015,23073,2,12.5,16558.0,United Kingdom
555015,15056N,3,5.95,16558.0,United Kingdom
555015,23007,1,16.95,16558.0,United Kingdom
555015,23173,2,9.95,16558.0,United Kingdom
555017,22782,1,24.95,16801.0,United Kingdom
555017,22829,3,9.95,16801.0,United Kingdom
555017,22487,2,9.95,16801.0,United Kingdom
555017,22485,3,12.75,16801.0,United Kingdom
555017,21340,4,12.75,16801.0,United Kingdom
555025,23118,2,7.5,17648.0,United Kingdom
555025,85066,2,12.75,17648.0,United Kingdom
555025,23112,2,7.5,17648.0,United Kingdom
555025,22607,2,9.95,17648.0,United Kingdom
555025,82484,4,7.95,17648.0,United Kingdom
555025,22193,2,8.5,17648.0,United Kingdom
555025,22624,2,8.5,17648.0,United Kingdom
555025,22840,2,7.95,17648.0,United Kingdom
555025,21843,2,10.95,17648.0,United Kingdom
555025,22221,2,9.95,17648.0,United Kingdom
555025,22180,1,9.95,17648.0,United Kingdom
555028,23053,2,8.25,17648.0,United Kingdom
555028,23050,2,8.25,17648.0,United Kingdom
555028,23052,2,8.25,17648.0,United Kingdom
555070,22690,1,7.95,15863.0,United Kingdom
555073,22636,1,8.5,16470.0,United Kingdom
555073,22061,1,9.95,16470.0,United Kingdom
555073,23051,1,8.25,16470.0,United Kingdom
555076,21755,3,5.95,13900.0,United Kingdom
555076,22839,1,14.95,13900.0,United Kingdom
555076,23284,2,7.95,13900.0,United Kingdom
555076,22627,2,8.5,13900.0,United Kingdom
555077,82486,4,8.95,17975.0,United Kingdom
555091,15058B,2,7.95,12748.0,United Kingdom
555091,15058A,2,7.95,12748.0,United Kingdom
555092,22605,1,14.95,16483.0,United Kingdom
555092,22606,1,15.95,16483.0,United Kingdom
555092,85066,1,12.75,16483.0,United Kingdom
555093,22624,4,8.5,12720.0,Germany
555093,22627,2,8.5,12720.0,Germany
555093,22625,2,8.5,12720.0,Germany
555094,21922,2,7.95,13398.0,United Kingdom
555094,22927,6,5.95,13398.0,United Kingdom
555094,22925,6,5.95,13398.0,United Kingdom
555094,22191,2,8.5,13398.0,United Kingdom
555094,22194,2,8.5,13398.0,United Kingdom
555094,21217,1,9.95,13398.0,United Kingdom
555094,79321,4,5.75,13398.0,United Kingdom
555096,23112,2,7.5,12682.0,France
555096,POST,3,18.0,12682.0,France
555095,23080,4,8.25,12540.0,Spain
555095,23081,4,8.25,12540.0,Spain
555095,22423,16,10.95,12540.0,Spain
555095,21056,4,8.95,12540.0,Spain
555095,21055,4,8.95,12540.0,Spain
555095,21340,8,9.95,12540.0,Spain
555095,21115,4,6.75,12540.0,Spain
555095,22320,6,5.95,12540.0,Spain
555095,22485,2,12.75,12540.0,Spain
555095,POST,7,28.0,12540.0,Spain
555104,22607,96,8.5,17949.0,United Kingdom
555106,22968,2,9.95,12790.0,Netherlands
555106,21524,2,7.95,12790.0,Netherlands
555106,22829,2,9.95,12790.0,Netherlands
555106,23173,4,9.95,12790.0,Netherlands
555106,POST,2,15.0,12790.0,Netherlands
555107,21110,6,6.75,12594.0,Italy
555107,21055,3,8.95,12594.0,Italy
555108,48138,1,7.95,18231.0,United Kingdom
555108,23284,2,7.95,18231.0,United Kingdom
555108,21523,1,7.95,18231.0,United Kingdom
555108,82484,1,7.95,18231.0,United Kingdom
555108,22423,2,12.75,18231.0,United Kingdom
555108,21621,3,8.5,18231.0,United Kingdom
555108,21756,1,5.95,18231.0,United Kingdom
555108,21756,3,5.95,18231.0,United Kingdom
555108,82486,1,8.95,18231.0,United Kingdom
555108,23132,2,5.75,18231.0,United Kingdom
555108,37449,2,9.95,18231.0,United Kingdom
555108,21621,6,8.5,18231.0,United Kingdom
555108,23132,2,5.75,18231.0,United Kingdom
555108,23081,2,8.25,18231.0,United Kingdom
555108,23080,4,8.25,18231.0,United Kingdom
555109,22776,2,9.95,16023.0,United Kingdom
555109,22442,1,7.95,16023.0,United Kingdom
555109,22423,1,12.75,16023.0,United Kingdom
555109,22443,1,7.95,16023.0,United Kingdom
555109,23173,2,9.95,16023.0,United Kingdom
555109,22061,2,9.95,16023.0,United Kingdom
555109,22605,1,14.95,16023.0,United Kingdom
555109,21115,1,6.75,16023.0,United Kingdom
555110,22427,1,5.95,17841.0,United Kingdom
555110,21754,1,5.95,17841.0,United Kingdom
555110,20679,1,5.95,17841.0,United Kingdom
555110,79321,1,5.75,17841.0,United Kingdom
555110,23091,1,6.25,17841.0,United Kingdom
555111,22605,1,14.95,16434.0,United Kingdom
555111,22624,2,8.5,16434.0,United Kingdom
555113,22423,2,12.75,18190.0,United Kingdom
555112,21781,1,14.95,17725.0,United Kingdom
555114,21340,1,12.75,13571.0,United Kingdom
555116,21524,1,7.95,16919.0,United Kingdom
555116,48184,3,7.95,16919.0,United Kingdom
555116,48194,2,7.95,16919.0,United Kingdom
555116,48185,3,7.95,16919.0,United Kingdom
555116,48187,4,7.95,16919.0,United Kingdom
555116,23284,10,6.75,16919.0,United Kingdom
555119,23091,3,6.25,15163.0,United Kingdom
555124,23091,2,6.25,18204.0,United Kingdom
555124,21621,2,8.5,18204.0,United Kingdom
555124,23284,4,7.95,18204.0,United Kingdom
555124,22365,1,7.95,18204.0,United Kingdom
555124,21524,1,7.95,18204.0,United Kingdom
555124,20685,2,7.95,18204.0,United Kingdom
555124,48194,1,7.95,18204.0,United Kingdom
555124,48187,2,7.95,18204.0,United Kingdom
555124,48138,2,7.95,18204.0,United Kingdom
555125,47590A,3,5.45,13481.0,United Kingdom
555125,47590B,3,5.45,13481.0,United Kingdom
555125,23108,4,6.25,13481.0,United Kingdom
555127,22752,6,8.5,15241.0,United Kingdom
555133,22968,2,9.95,16810.0,United Kingdom
555147,22423,3,12.75,13505.0,Switzerland
555147,15058A,2,7.95,13505.0,Switzerland
555147,21843,3,10.95,13505.0,Switzerland
555147,22468,2,6.75,13505.0,Switzerland
555147,84707A,2,9.95,13505.0,Switzerland
555147,84711A,2,9.95,13505.0,Switzerland
555147,84711B,2,9.95,13505.0,Switzerland
555147,POST,4,40.0,13505.0,Switzerland
555156,22847,1,16.95,15643.0,United Kingdom
555157,47590B,6,5.45,15643.0,United Kingdom
555157,22423,4,12.75,15643.0,United Kingdom
555157,47590A,6,5.45,15643.0,United Kingdom
555157,22849,1,16.95,15643.0,United Kingdom
555158,22179,4,6.75,14842.0,United Kingdom
555158,22468,4,6.75,14842.0,United Kingdom
555158,23108,12,5.39,14842.0,United Kingdom
555158,20749,2,7.95,14842.0,United Kingdom
555158,22752,2,8.5,14842.0,United Kingdom
555158,22423,2,12.75,14842.0,United Kingdom
555158,22781,2,7.65,14842.0,United Kingdom
555158,22193,2,8.5,14842.0,United Kingdom
555158,22191,2,8.5,14842.0,United Kingdom
555158,48194,2,7.95,14842.0,United Kingdom
555158,48138,2,7.95,14842.0,United Kingdom
555158,48111,2,7.95,14842.0,United Kingdom
555158,48188,2,7.95,14842.0,United Kingdom
555158,23284,2,7.95,14842.0,United Kingdom
555158,23283,2,7.95,14842.0,United Kingdom
555158,22501,2,9.95,14842.0,United Kingdom
555159,22487,1,9.95,15124.0,United Kingdom
555160,22625,2,8.5,14646.0,Netherlands
555161,POST,1,15.0,12423.0,Belgium
555162,82484,2,7.95,12473.0,Germany
555162,23010,3,16.95,12473.0,Germany
555162,POST,4,18.0,12473.0,Germany
555164,23173,12,8.15,14646.0,Netherlands
555164,22848,12,14.95,14646.0,Netherlands
555195,23112,2,7.5,15240.0,United Kingdom
555195,22423,1,12.75,15240.0,United Kingdom
555195,21843,1,10.95,15240.0,United Kingdom
555195,79321,4,5.75,15240.0,United Kingdom
555195,23108,2,6.25,15240.0,United Kingdom
555198,22423,2,12.75,15916.0,United Kingdom
555198,22625,2,8.5,15916.0,United Kingdom
555198,22165,1,12.75,15916.0,United Kingdom
555198,22427,2,5.95,15916.0,United Kingdom
555200,22487,1,9.95,17315.0,United Kingdom
555199,22487,1,9.95,14606.0,United Kingdom
555199,21781,1,14.95,14606.0,United Kingdom
555199,21784,1,9.95,14606.0,United Kingdom
555201,47590A,3,5.45,16969.0,United Kingdom
555201,47590B,3,5.45,16969.0,United Kingdom
555201,22776,1,9.95,16969.0,United Kingdom
555202,48185,1,7.95,16813.0,United Kingdom
555202,23284,1,7.95,16813.0,United Kingdom
555202,84663A,1,5.95,16813.0,United Kingdom
555203,22832,1,10.75,17191.0,United Kingdom
555203,22822,2,5.95,17191.0,United Kingdom
555203,23253,1,15.95,17191.0,United Kingdom
555207,23112,2,7.5,16818.0,United Kingdom
555207,23055,3,6.25,16818.0,United Kingdom
555233,22487,2,9.95,13917.0,United Kingdom
555234,48185,3,7.95,14515.0,United Kingdom
555234,48194,6,7.95,14515.0,United Kingdom
555234,48188,2,7.95,14515.0,United Kingdom
555240,21462,1,6.75,15039.0,United Kingdom
555240,22171,4,8.5,15039.0,United Kingdom
555240,22690,1,7.95,15039.0,United Kingdom
555240,48194,1,7.95,15039.0,United Kingdom
555241,22824,1,35.95,14377.0,United Kingdom
555241,22487,2,9.95,14377.0,United Kingdom
555241,22427,3,5.95,14377.0,United Kingdom
555241,22783,1,19.95,14377.0,United Kingdom
555241,82484,4,7.95,14377.0,United Kingdom
555242,48138,2,7.95,16424.0,United Kingdom
555242,23134,2,8.25,16424.0,United Kingdom
555247,48194,4,7.95,14315.0,United Kingdom
555247,48129,10,6.75,14315.0,United Kingdom
555249,22692,1,7.95,17472.0,United Kingdom
555249,23284,1,7.95,17472.0,United Kingdom
555249,22427,1,5.95,17472.0,United Kingdom
555249,22193,1,8.5,17472.0,United Kingdom
555249,22191,1,8.5,17472.0,United Kingdom
555249,22624,1,8.5,17472.0,United Kingdom
555251,21462,2,6.75,13062.0,United Kingdom
555251,22236,4,12.75,13062.0,United Kingdom
555251,22624,2,8.5,13062.0,United Kingdom
555251,20685,2,7.95,13062.0,United Kingdom
555251,22487,2,9.95,13062.0,United Kingdom
555251,22776,12,8.5,13062.0,United Kingdom
555251,23444,1,15.0,13062.0,United Kingdom
555257,20685,1,7.95,17596.0,United Kingdom
555257,22423,1,12.75,17596.0,United Kingdom
555257,21621,1,8.5,17596.0,United Kingdom
555257,47590B,2,5.45,17596.0,United Kingdom
555257,47590A,2,5.45,17596.0,United Kingdom
555260,23284,1,7.95,13263.0,United Kingdom
555260,22120,1,9.95,13263.0,United Kingdom
555260,21755,1,5.95,13263.0,United Kingdom
555260,21754,1,5.95,13263.0,United Kingdom
555263,20749,4,7.95,15192.0,United Kingdom
555263,47590B,3,5.45,15192.0,United Kingdom
555263,21462,2,6.75,15192.0,United Kingdom
555264,22320,1,5.95,17757.0,United Kingdom
555264,22844,1,8.5,17757.0,United Kingdom
555264,22624,1,8.5,17757.0,United Kingdom
555264,21528,1,6.95,17757.0,United Kingdom
555264,22193,2,8.5,17757.0,United Kingdom
555266,23173,2,9.95,15611.0,United Kingdom
555266,22423,4,12.75,15611.0,United Kingdom
555279,21623,1,9.95,16348.0,United Kingdom
555279,84873A,1,16.95,16348.0,United Kingdom
555279,22928,1,5.95,16348.0,United Kingdom
555279,22927,1,5.95,16348.0,United Kingdom
555279,22925,1,5.95,16348.0,United Kingdom
555279,21742,1,5.95,16348.0,United Kingdom
555280,23065,1,12.5,17162.0,United Kingdom
555280,23066,2,8.25,17162.0,United Kingdom
555280,23284,2,7.95,17162.0,United Kingdom
555280,21523,2,7.95,17162.0,United Kingdom
555281,23080,2,8.25,17162.0,United Kingdom
555281,23091,3,6.25,17162.0,United Kingdom
555281,23094,1,12.5,17162.0,United Kingdom
555282,47590B,10,5.45,12709.0,Germany
555282,47590A,20,5.45,12709.0,Germany
555282,20685,5,7.95,12709.0,Germany
555282,22627,12,7.65,12709.0,Germany
555282,23118,2,7.5,12709.0,Germany
555282,23111,1,12.5,12709.0,Germany
555284,23112,4,6.65,14298.0,United Kingdom
555284,23173,6,8.15,14298.0,United Kingdom
555284,23284,6,6.75,14298.0,United Kingdom
555284,22423,16,10.95,14298.0,United Kingdom
555284,21922,6,6.95,14298.0,United Kingdom
555312,23073,1,12.5,16484.0,United Kingdom
555312,23444,1,15.0,16484.0,United Kingdom
555340,21843,3,10.95,13334.0,United Kingdom
555340,21042,3,5.95,13334.0,United Kingdom
555340,22776,1,9.95,13334.0,United Kingdom
555340,15056N,2,5.95,13334.0,United Kingdom
555340,23284,2,7.95,13334.0,United Kingdom
555340,23283,1,7.95,13334.0,United Kingdom
555340,22624,1,8.5,13334.0,United Kingdom
555340,22427,1,5.95,13334.0,United Kingdom
555340,84974,1,9.95,13334.0,United Kingdom
555343,22845,1,6.35,15918.0,United Kingdom
555344,15056BL,1,5.95,15311.0,United Kingdom
555344,22752,1,8.5,15311.0,United Kingdom
555347,23065,1,12.5,14389.0,United Kingdom
